Time,PositionX,PositionY,PositionZ,Speed,SteeringAngle
22.3,373.4417,27.37996,318.2322,18.33807,0.5219652
22.32,373.1032,27.29855,318.1117,18.38809,0.4715661
22.34,372.7639,27.21713,317.9902,18.43781,0.407337
22.36,372.424,27.13585,317.8671,18.48745,0.338896
22.38,372.0834,27.05474,317.7426,18.53674,0.2775787
22.38223,371.7424,26.97371,317.6167,18.58608,0.6391521
22.4,371.7424,26.97371,317.6167,18.58608,0.2217457
22.42,371.3994,26.89277,317.4937,18.62303,0.2371644
22.44,371.0549,26.81208,317.3726,18.65398,0.2855587
22.44235,370.7092,26.73157,317.2525,18.68731,0.6277611
22.46,370.7092,26.73157,317.2525,18.68731,0.3149935
22.48,370.3624,26.65135,317.1331,18.72259,0.3514634
22.5,370.0146,26.57131,317.0143,18.75893,0.3917644
22.52,369.666,26.49144,316.8961,18.79575,0.4369744
22.54,369.3159,26.41188,316.779,18.83199,0.4975702
22.55161,368.9645,26.33269,316.6634,18.86743,0.1875998
22.56,368.9645,26.33269,316.6634,18.86743,0.5671698
22.58,368.6131,26.2537,316.5443,18.91561,0.5111254
22.6,368.2608,26.17501,316.4242,18.96751,0.5010026
22.60932,367.9075,26.09649,316.304,19.01714,-0.173381
22.62,367.9075,26.09649,316.304,19.01714,0.4917771
22.64,367.5544,26.01817,316.1802,19.06411,0.4491583
22.66,367.2006,25.94018,316.055,19.10906,0.3964413
22.68,366.8458,25.86253,315.9293,19.15457,0.3305275
22.7,366.4898,25.78526,315.8033,19.20056,0.2749812
22.71565,366.1328,25.70845,315.6776,19.24693,-0.5462432
22.72,366.1328,25.70845,315.6776,19.24693,0.2115746
22.74,365.7762,25.63201,315.5486,19.28166,0.1837209
22.76,365.42,25.5561,315.4165,19.31094,0.2240421
22.776,365.0635,25.48088,315.2823,19.34007,-0.5520406
22.78,365.0635,25.48088,315.2823,19.34007,0.2573896
22.8,364.7068,25.40624,315.1464,19.3701,0.2960884
22.82,364.3498,25.33214,315.0091,19.40256,0.3343179
22.84,363.9926,25.25852,314.8708,19.43607,0.3735682
22.86,363.6356,25.18549,314.7302,19.46975,0.4400949
22.88,363.2786,25.11332,314.5868,19.49954,0.5199063
22.88328,362.9214,25.04202,314.4409,19.52706,-0.01110832
22.9,362.9214,25.04202,314.4409,19.52706,0.5863474
22.92,362.5612,24.97151,314.2993,19.56888,0.5359129
22.94,362.1997,24.90192,314.1583,19.61449,0.5186561
22.94265,361.8375,24.83302,314.0166,19.65799,0.3354198
22.96,361.8375,24.83302,314.0166,19.65799,0.479842
22.98,361.4734,24.76488,313.8771,19.6942,0.4409552
23,361.107,24.69798,313.7395,19.72328,0.4285232
23.02,360.7394,24.63205,313.6018,19.75544,0.3695983
23.04,360.3712,24.56755,313.4634,19.78929,0.2911357
23.05044,360.0023,24.50431,313.3248,19.82417,0.5334312
23.06,360.0023,24.50431,313.3248,19.82417,0.2453306
23.08,359.632,24.44214,313.1884,19.8506,0.2985733
23.1,359.2601,24.38138,313.0539,19.87109,0.3762353
23.10905,358.8863,24.32185,312.9212,19.89279,0.3898775
23.12,358.8863,24.32185,312.9212,19.89279,0.4579414
23.14,358.5123,24.26376,312.787,19.92149,0.4287256
23.16,358.1373,24.20734,312.6534,19.95499,0.4540873
23.18,357.7614,24.15217,312.5208,19.98546,0.4814912
23.2,357.3843,24.09835,312.389,20.01537,0.5143172
23.21959,357.0056,24.04591,312.2592,20.04308,-0.1656852
23.22,357.0056,24.04591,312.2592,20.04308,0.56299
23.24,356.6281,23.99455,312.1233,20.07261,0.5013715
23.26,356.2505,23.94483,311.9859,20.10305,0.452552
23.27587,355.8721,23.89665,311.8487,20.13341,-0.4610239
23.28,355.8721,23.89665,311.8487,20.13341,0.3719439
23.3,355.4947,23.84992,311.7075,20.15418,0.3807997
23.32,355.1175,23.80468,311.5642,20.16797,0.3618373
23.34,354.7401,23.76063,311.4199,20.18629,0.3227753
23.36,354.3626,23.71804,311.2743,20.20469,0.3280956
23.38,353.9851,23.6769,311.1282,20.2241,0.3208936
23.38475,353.6076,23.63706,310.9805,20.24407,-1
23.4,353.6076,23.63706,310.9805,20.24407,0.3665721
23.42,353.2316,23.59861,310.8289,20.2451,0.4882042
23.44,352.857,23.56138,310.675,20.22468,0.5500783
23.44226,352.4839,23.52559,310.5175,20.21738,-1
23.46,352.4839,23.52559,310.5175,20.21738,0.6524392
23.48,352.1125,23.4913,310.3576,20.19674,0.7063689
23.5,351.7425,23.45815,310.1952,20.18767,0.7598649
23.52,351.3747,23.42643,310.0292,20.16499,0.8381398
23.54,351.0085,23.39599,309.86,20.14681,0.8966971
23.54903,350.6444,23.36666,309.6878,20.12149,-1
23.56,350.6444,23.36666,309.6878,20.12149,0.9375154
23.58,350.2826,23.33881,309.512,20.1052,0.9765234
23.6,349.923,23.31204,309.3334,20.07458,0.9887599
23.60913,349.5657,23.28633,309.1511,20.05926,-1
23.62,349.5657,23.28633,309.1511,20.05926,1.013829
23.64,349.2115,23.26215,308.9646,20.01655,1.046321
23.66,348.8598,23.23908,308.7741,19.99403,1.077117
23.68,348.5115,23.21749,308.5804,19.94015,1.057022
23.7,348.1656,23.19714,308.3824,19.93003,1.0717
23.71692,347.8232,23.17764,308.1826,19.84661,-1
23.72,347.8232,23.17764,308.1826,19.84661,1.021635
23.74,347.4828,23.15916,307.9777,19.87387,1.055483
23.76,347.1464,23.14182,307.7722,19.73372,0.9601807
23.77625,346.8112,23.12589,307.5602,19.80809,-0.9694759
23.78,346.8112,23.12589,307.5602,19.80809,1.030012
23.8,346.4813,23.11112,307.3482,19.63722,0.8937382
23.82,346.1519,23.0974,307.13,19.74349,0.9678264
23.84,345.8273,23.08449,306.9131,19.55149,0.8501127
23.86,345.5031,23.07256,306.6901,19.65611,0.9327582
23.88,345.1831,23.06158,306.4681,19.47958,0.8282144
23.88141,344.865,23.05201,306.2388,19.57524,0.03759962
23.9,344.865,23.05201,306.2388,19.57524,0.901114
23.92,344.5517,23.04357,306.0114,19.37494,0.7497832
23.94,344.2364,23.03638,305.7785,19.5418,0.8123141
23.94227,343.9264,23.03051,305.5454,19.36651,0.4517512
23.96,343.9264,23.03051,305.5454,19.36651,0.6905546
23.98,343.6108,23.02551,305.3106,19.52831,0.7500618
24,343.2995,23.02168,305.0762,19.37737,0.5911445
24.02,342.9871,23.01897,304.8378,19.48731,0.572721
24.04,342.6796,23.01739,304.598,19.38723,0.3813653
24.04974,342.3727,23.01685,304.3544,19.45492,0.7458143
24.06,342.3727,23.01685,304.3544,19.45492,0.3322261
24.08,342.0671,23.01702,304.1124,19.36616,0.3276338
24.1,341.7603,23.01827,303.8689,19.41842,0.4014816
24.11464,341.4559,23.02048,303.6255,19.34886,0.5713943
24.12,341.4559,23.02048,303.6255,19.34886,0.4259535
24.14,341.1525,23.02378,303.3791,19.38908,0.4399512
24.16,340.8512,23.02794,303.1322,19.34132,0.4956643
24.18,340.5498,23.03297,302.8839,19.37924,0.5450033
24.2,340.2491,23.03871,302.6362,19.34364,0.6247481
24.21789,339.9475,23.0454,302.3881,19.37497,-0.1469873
24.22,339.9475,23.0454,302.3881,19.37497,0.6826925
24.24,339.6519,23.05326,302.1351,19.34479,0.555347
24.26,339.3589,23.06207,301.8788,19.35395,0.4834048
24.27534,339.0676,23.07162,301.6219,19.32952,-0.5763385
24.28,339.0676,23.07162,301.6219,19.32952,0.4209474
24.3,338.7784,23.08201,301.3624,19.34061,0.3410016
24.32,338.492,23.09307,301.1019,19.28951,0.2734081
24.34,338.2072,23.10497,300.8392,19.3,0.1885292
24.36,337.925,23.11764,300.576,19.24084,0.1158981
24.38,337.6444,23.1313,300.3101,19.26546,0.1310983
24.3832,337.3667,23.14564,300.0439,19.19813,-0.9164768
24.4,337.3667,23.14564,300.0439,19.19813,0.1450326
24.42,337.0905,23.16084,299.7751,19.22875,0.2488227
24.44,336.8177,23.17655,299.5064,19.13185,0.2761897
24.44234,336.5468,23.19315,299.2344,19.16497,-0.8122742
24.46,336.5468,23.19315,299.2344,19.16497,0.4035328
24.48,336.2798,23.21041,298.962,19.06372,0.4470105
24.5,336.0143,23.22871,298.6865,19.10588,0.5640566
24.52,335.753,23.24757,298.4113,18.98622,0.5814218
24.54,335.4934,23.26739,298.132,19.04432,0.7018917
24.54966,335.2381,23.28751,297.8532,18.92198,-0.2480809
24.56,335.2381,23.28751,297.8532,18.92198,0.7053688
24.58,334.98,23.30819,297.5735,19.00763,0.7284812
24.6,334.7242,23.32918,297.2946,18.92813,0.6708391
24.60858,334.469,23.35104,297.0126,18.9893,0.1729971
24.62,334.469,23.35104,297.0126,18.9893,0.6879361
24.64,334.2133,23.37322,296.7332,18.93403,0.5988953
24.66,333.957,23.39611,296.4526,18.97671,0.5487571
24.68,333.7023,23.41953,296.1721,18.93693,0.448446
24.7,333.4485,23.44363,295.89,18.95833,0.383433
24.71682,333.196,23.46829,295.6075,18.93524,-1
24.72,333.196,23.46829,295.6075,18.93524,0.3087427
24.74,332.9493,23.49354,295.3204,18.9256,0.3468653
24.76,332.7069,23.5188,295.032,18.86737,0.3806863
24.7758,332.4677,23.5441,294.7419,18.83971,-1
24.78,332.4677,23.5441,294.7419,18.83971,0.4145783
24.8,332.2317,23.56923,294.451,18.7896,0.4267461
24.82,331.9987,23.59466,294.1584,18.75477,0.4557321
24.84,331.7689,23.62038,293.865,18.69606,0.4680887
24.86,331.5422,23.6466,293.5701,18.66162,0.4881948
24.88,331.318,23.67251,293.2753,18.60673,0.4574246
24.88214,331.0961,23.69812,292.9796,18.58635,-1
24.9,331.0961,23.69812,292.9796,18.58635,0.4568502
24.92,330.877,23.72323,292.6835,18.53077,0.4509847
24.94,330.6607,23.74811,292.3857,18.50875,0.4780211
24.94265,330.448,23.77281,292.0867,18.44993,-1
24.96,330.448,23.77281,292.0867,18.44993,0.5024819
24.98,330.2385,23.7976,291.786,18.41768,0.5358538
25,330.0325,23.82248,291.4848,18.35829,0.5338355
25.02,329.8289,23.84701,291.1829,18.33393,0.5313981
25.04,329.6283,23.87108,290.8811,18.26974,0.5177861
25.04847,329.4295,23.89416,290.5782,18.25067,-1
25.06,329.4295,23.89416,290.5782,18.25067,0.5343108
25.08,329.2342,23.91636,290.2742,18.20031,0.5388324
25.1,329.0419,23.93779,289.9686,18.17291,0.5581734
25.10866,328.8534,23.95882,289.662,18.12396,-1
25.12,328.8534,23.95882,289.662,18.12396,0.5680126
25.14,328.6681,23.97988,289.3544,18.08646,0.5685149
25.16,328.4861,24.00072,289.0464,18.02692,0.5604181
25.18,328.3073,24.02141,288.7374,17.98997,0.5644168
25.2,328.1306,24.04072,288.4283,17.94126,0.5553436
25.21799,327.9566,24.0589,288.1182,17.91578,-1
25.22,327.9566,24.0589,288.1182,17.91578,0.5571464
25.24,327.7858,24.07602,287.8071,17.8744,0.5544127
25.26,327.6187,24.09252,287.4945,17.84005,0.5630019
25.2751,327.4554,24.10844,287.1811,17.79759,-1
25.28,327.4554,24.10844,287.1811,17.79759,0.5606835
25.3,327.2957,24.12395,286.8666,17.75764,0.5613881
25.32,327.1394,24.13945,286.5519,17.70881,0.545326
25.34,326.9849,24.15392,286.2372,17.664,0.534314
25.36,326.833,24.16769,285.9223,17.61522,0.5355303
25.38,326.6836,24.18013,285.6067,17.58418,0.5357234
25.38423,326.5383,24.1917,285.2898,17.55118,-1
25.4,326.5383,24.1917,285.2898,17.55118,0.5196297
25.42,326.3973,24.20269,284.9717,17.51575,0.5209805
25.44,326.2604,24.21336,284.6528,17.47295,0.5240265
25.44174,326.1266,24.22352,284.3334,17.43179,-1
25.46,326.1266,24.22352,284.3334,17.43179,0.518016
25.48,325.9957,24.23308,284.0137,17.38903,0.5077276
25.5,325.868,24.24233,283.6935,17.34713,0.499242
25.52,325.7434,24.25125,283.373,17.30112,0.4913625
25.54,325.6213,24.25955,283.0522,17.2594,0.4879822
25.55587,325.5022,24.26696,282.7308,17.22041,-1
25.56,325.5022,24.26696,282.7308,17.22041,0.4849214
25.58,325.3864,24.27348,282.4086,17.18774,0.4842964
25.6,325.275,24.27966,282.0858,17.15001,0.4738549
25.61086,325.1679,24.28564,281.7622,17.11258,-1
25.62,325.1679,24.28564,281.7622,17.11258,0.4740603
25.64,325.0649,24.29153,281.4383,17.06812,0.4721388
25.66,324.9653,24.29724,281.114,17.02793,0.4736447
25.68,324.8689,24.30271,280.7897,16.98098,0.4640736
25.7,324.776,24.30822,280.4651,16.94364,0.4636695
25.71976,324.6861,24.3136,280.1407,16.89139,-1
25.72,324.6861,24.3136,280.1407,16.89139,0.4518464
25.74,324.5997,24.31879,279.8157,16.86312,0.4603374
25.76,324.5164,24.32362,279.491,16.80677,0.4515597
25.77588,324.437,24.32818,279.1653,16.79223,-1
25.78,324.437,24.32818,279.1653,16.79223,0.4675862
25.8,324.3607,24.33237,278.8406,16.72299,0.4406911
25.82,324.2889,24.33657,278.5145,16.72985,0.4670868
25.84,324.2201,24.34067,278.19,16.63356,0.4180794
25.86,324.1561,24.34516,277.8636,16.66341,0.4643992
25.88,324.2529,24.41274,277.8858,4.597758,1.836746
25.88337,324.3236,24.4543,277.8617,4.242535,-1
25.9,324.3236,24.4543,277.8617,4.242535,1.662878
25.92,324.3901,24.4845,277.8265,4.058358,1.660533
25.94,324.4544,24.51093,277.7888,3.972435,1.599286
25.94345,324.5158,24.53429,277.75,3.912513,-1
25.96,324.5158,24.53429,277.75,3.912513,1.560342
25.98,324.5746,24.55442,277.7105,3.856314,1.539678
26,324.631,24.57121,277.6708,3.798175,1.540998
26.02,324.6853,24.58463,277.631,3.747378,1.549919
26.04,324.7376,24.59462,277.5915,3.699121,1.571818
26.05429,324.7882,24.60117,277.5521,3.660901,-1
26.06,324.7882,24.60117,277.5521,3.660901,1.595426
26.08,324.8385,24.60513,277.5115,3.65076,1.588148
26.1,324.8885,24.60658,277.4695,3.647537,1.579501
26.10955,324.9382,24.60546,277.4261,3.645457,-1
26.12,324.9382,24.60546,277.4261,3.645457,1.579187
26.14,324.9873,24.60172,277.3812,3.649089,1.585034
26.16,325.0484,24.59893,277.3462,3.704604,1.303841
26.18,325.1102,24.59493,277.3149,3.693914,1.290948
26.2,325.1707,24.5882,277.2835,3.676449,1.31183
26.21871,325.229,24.57867,277.2522,3.637273,-1
26.22,325.229,24.57867,277.2522,3.637273,1.365056
26.24,325.2852,24.56653,277.2209,3.598731,1.424664
26.26,325.3393,24.55188,277.1894,3.561651,1.488973
26.27523,325.3913,24.53479,277.1577,3.529481,-1
26.28,325.3913,24.53479,277.1577,3.529481,1.554218
26.3,325.4418,24.51531,277.1257,3.513752,1.608414
26.32,325.4911,24.49352,277.0931,3.515115,1.652408
26.34,325.5394,24.46945,277.0595,3.528445,1.694309
26.36,325.5862,24.44503,277.0255,3.426094,1.684109
26.38,325.6276,24.42282,276.9955,3.162624,1.575677
26.38436,325.6649,24.40351,276.9686,2.893343,-1
26.4,325.6649,24.40351,276.9686,2.893343,1.415322
26.42,325.6997,24.38699,276.9464,2.644208,1.232214
26.44,325.7315,24.3732,276.9283,2.378766,1.093537
26.44277,325.7626,24.36188,276.9146,2.16743,-1
26.46,325.7626,24.36188,276.9146,2.16743,0.9707099
26.48,325.7914,24.35296,276.9037,1.936567,0.8690589
26.5,325.8188,24.34614,276.896,1.738067,0.7744827
26.52,325.8454,24.34118,276.8913,1.570998,0.6625099
26.54,325.8708,24.33788,276.8891,1.414129,0.5770302
26.55093,325.8947,24.336,276.889,1.269214,-1
26.56,325.8947,24.336,276.889,1.269214,0.4946008
26.58,325.9174,24.3353,276.8907,1.152755,0.4201747
26.6,325.9387,24.33558,276.8943,1.05284,0.354815
26.60883,325.9584,24.33664,276.8994,0.9710696,-1
26.62,325.9584,24.33664,276.8994,0.9710696,0.2957179
26.64,325.9762,24.3383,276.9061,0.893807,0.2429405
26.66,325.9928,24.34038,276.9152,0.8804003,0.1807639
26.68,326.008,24.34271,276.9247,0.8495579,0.171342
26.7,326.0229,24.34516,276.9347,0.8563432,0.209532
26.71769,326.0372,24.34767,276.9447,0.8492516,-1
26.72,326.0372,24.34767,276.9447,0.8492516,0.2519731
26.74,326.051,24.35018,276.9545,0.8408031,0.2910507
26.76,326.0643,24.35262,276.9644,0.8390018,0.3092867
26.77531,326.0772,24.35494,276.9746,0.840782,-1
26.78,326.0772,24.35494,276.9746,0.840782,0.3200979
26.8,326.0896,24.35711,276.9846,0.8289859,0.3226382
26.82,326.1016,24.35909,276.9947,0.819378,0.3212164
26.84,326.1132,24.36087,277.0046,0.8062792,0.3113781
26.86,326.1243,24.36243,277.0144,0.787806,0.2939946
26.88,326.1355,24.36375,277.0245,0.7904102,0.2741388
26.88966,326.1465,24.36484,277.0345,0.7788073,-1
26.9,326.1465,24.36484,277.0345,0.7788073,0.2578587
26.92,326.1572,24.36572,277.0443,0.7614363,0.2349862
26.94,326.1676,24.36641,277.0538,0.7366765,0.2156006
26.94893,326.1779,24.36691,277.0633,0.7270744,-1
26.96,326.1779,24.36691,277.0633,0.7270744,0.1928398
26.98,326.1877,24.36725,277.0722,0.6964954,0.1719299
27,326.1976,24.36742,277.0813,0.6945693,0.1528141
27.02,326.2076,24.36746,277.0904,0.6907883,0.1361613
27.04,326.2174,24.3674,277.0992,0.6728806,0.1200503
27.05646,326.2267,24.36726,277.1077,0.6460233,-1
27.06,326.2267,24.36726,277.1077,0.6460233,0.09900353
27.08,326.2363,24.36704,277.1163,0.6490076,0.09442115
27.1,326.2452,24.3668,277.1242,0.6156777,0.07932677
27.10986,326.2542,24.36651,277.1321,0.607806,-1
27.12,326.2542,24.36651,277.1321,0.607806,0.06960305
27.14,326.2628,24.36621,277.1398,0.5865341,0.0695765
27.16,326.2715,24.3659,277.1471,0.5760147,0.0559419
27.18,326.2799,24.36558,277.1543,0.5614086,0.05587743
27.2,326.2886,24.36526,277.1615,0.5655618,0.06009575
27.21732,326.2976,24.36493,277.169,0.5777946,-1
27.22,326.2976,24.36493,277.169,0.5777946,0.06394621
27.24,326.3057,24.36467,277.1757,0.5286036,0.05252167
27.26,326.3141,24.36441,277.1825,0.5397847,0.06212489
27.27624,326.322,24.36419,277.1889,0.5117106,-1
27.28,326.322,24.36419,277.1889,0.5117106,0.04439106
27.3,326.3298,24.36398,277.1953,0.503971,0.05809721
27.32,326.3376,24.3638,277.2014,0.4981024,0.04786677
27.34,326.3452,24.36364,277.2076,0.4858877,0.06380118
27.36,326.3527,24.36351,277.2137,0.4787083,0.05611831
27.38,326.3598,24.3634,277.2192,0.4535025,0.04956118
27.38263,326.3671,24.36329,277.225,0.4628962,-1
27.4,326.3671,24.36329,277.225,0.4628962,0.06006127
27.42,326.3741,24.36321,277.2306,0.4440098,0.04773973
27.44,326.3811,24.36314,277.2361,0.4447344,0.04972074
27.44342,326.3877,24.36309,277.2412,0.4164954,-1
27.46,326.3877,24.36309,277.2412,0.4164954,0.04336945
27.48,326.3941,24.36305,277.2463,0.4103139,0.04254345
27.5,326.4005,24.36302,277.2513,0.4044496,0.04883531
27.52,326.4065,24.363,277.256,0.3788401,0.04481544
27.54,326.4125,24.36298,277.2605,0.3756268,0.04114694
27.55164,326.4182,24.36296,277.265,0.3634505,-1
27.56,326.4182,24.36296,277.265,0.3634505,0.03444062
27.58,326.4239,24.36295,277.2694,0.3567981,0.03975441
27.6,326.4295,24.36292,277.2739,0.3535998,0.03638367
27.60894,326.4346,24.36291,277.2778,0.3246621,-1
27.62,326.4346,24.36291,277.2778,0.3246621,0.03705472
27.64,326.4398,24.3629,277.2819,0.328454,0.03744749
27.66,326.4446,24.36288,277.2859,0.3125604,0.04166732
27.68,326.4495,24.36287,277.2897,0.3058524,0.03055612
27.7,326.454,24.36286,277.2931,0.2875051,0.02506012
27.71651,326.4584,24.36285,277.2967,0.2807811,-1
27.72,326.4584,24.36285,277.2967,0.2807811,0.03198009
27.74,326.4629,24.36283,277.3001,0.2782969,0.0280262
27.76,326.4669,24.36283,277.3031,0.2544329,0.02232972
27.77535,326.4705,24.36282,277.306,0.236168,-1
27.78,326.4705,24.36282,277.306,0.236168,0.02791207
27.8,326.4741,24.36281,277.3089,0.2316377,0.02737539
27.82,326.4775,24.3628,277.3115,0.2159792,0.0228615
27.84,326.4808,24.36278,277.3141,0.2104848,0.02138193
27.86,326.484,24.36275,277.3165,0.1984204,0.01716721
27.88,326.4871,24.36273,277.3191,0.1974609,0.0127427
27.88387,326.4897,24.36272,277.3212,0.1699286,-1
27.9,326.4897,24.36272,277.3212,0.1699286,0.02462551
27.92,326.4924,24.3627,277.3234,0.1709339,0.01369776
27.94,326.4951,24.36267,277.3255,0.1693597,0.02296665
27.94275,326.4972,24.36266,277.3273,0.1376089,-1
27.96,326.4972,24.36266,277.3273,0.1376089,0.02162144
27.98,326.4996,24.36263,277.3292,0.1472788,0.01671402
28,326.5015,24.36262,277.3308,0.1230789,0.007937011
28.02,326.503,24.36263,277.3319,0.1014092,0.009700167
28.04,326.5045,24.36263,277.3331,0.09666339,0.008479364
28.052,326.5056,24.36262,277.3343,0.08404355,-1
28.06,326.5056,24.36262,277.3343,0.08404355,0.009509423
28.08,326.5067,24.36262,277.3349,0.06756571,0.01200483
28.1,326.5077,24.3626,277.3358,0.06338638,0.006348107
28.10985,326.5086,24.36258,277.3366,0.05644244,-1
28.12,326.5086,24.36258,277.3366,0.05644244,0.007856868
28.14,326.5091,24.36258,277.337,0.03697876,0.005472711
28.16,326.5096,24.36258,277.3374,0.02949287,0.00558675
28.18,326.5101,24.36256,277.3378,0.02962203,0.007882247
28.2,326.5103,24.36256,277.3381,0.01432536,0.00392796
28.21744,326.5102,24.36256,277.338,0.004444572,-1
28.22,326.5102,24.36256,277.338,0.004444572,0.003317869
28.24,326.5099,24.36256,277.3379,0.01608077,0.002142012
28.26,326.5093,24.36258,277.3375,0.03554261,0.00713027
28.27555,326.509,24.36255,277.3374,0.01825803,-1
28.28,326.509,24.36255,277.3374,0.01825803,0.01313313
28.3,326.5083,24.36255,277.3368,0.04651361,0.005132821
28.32,326.5074,24.36256,277.3362,0.05406995,0.007827655
28.34,326.5062,24.36257,277.3356,0.06711593,0.00569636
28.36,326.505,24.36257,277.3348,0.07560201,0.01579669
28.38,326.5036,24.36257,277.334,0.08095933,0.007600347
28.38429,326.5019,24.36258,277.3329,0.09951214,-1
28.4,326.5019,24.36258,277.3329,0.09951214,0.008071002
28.42,326.5002,24.36259,277.332,0.1026563,0.01767735
28.44,326.498,24.36261,277.3304,0.1271273,0.009723241
28.44357,326.4959,24.36262,277.329,0.1283738,-1
28.46,326.4959,24.36262,277.329,0.1283738,0.007184941
28.48,326.4935,24.36263,277.3273,0.1449148,0.01505935
28.5,326.4909,24.36265,277.3254,0.1585755,0.01812491
28.52,326.4884,24.36265,277.3237,0.1567654,0.01960234
28.54,326.4856,24.36267,277.3217,0.1728932,0.0160837
28.5515,326.4828,24.36267,277.3197,0.1736895,-1
28.56,326.4828,24.36267,277.3197,0.1736895,0.01709354
28.58,326.4795,24.36269,277.3174,0.1977776,0.0288256
28.6,326.4762,24.36271,277.3152,0.2024475,0.0179874
28.61055,326.4725,24.36273,277.3126,0.2219452,-1
28.62,326.4725,24.36273,277.3126,0.2219452,0.02190096
28.64,326.4691,24.36274,277.3102,0.2108552,0.02596906
28.66,326.4651,24.36277,277.3073,0.2442435,0.02596422
28.68,326.4611,24.36279,277.3044,0.2468669,0.02941772
28.7,326.457,24.36281,277.3012,0.2573797,0.0289273
28.72,326.4525,24.36285,277.2979,0.2766151,0.03759151
28.72035,326.4479,24.36288,277.2945,0.2850356,-1
28.74,326.4479,24.36288,277.2945,0.2850356,0.02651967
28.76,326.4433,24.3629,277.291,0.2885993,0.03825813
28.77628,326.4384,24.36292,277.2875,0.3022448,-1
28.78,326.4384,24.36292,277.2875,0.3022448,0.02801805
28.8,326.4334,24.36295,277.2836,0.3149904,0.04095318
28.82,326.4283,24.36297,277.2798,0.3198331,0.03146885
28.84,326.4229,24.363,277.2759,0.3313157,0.03654459
28.86,326.4173,24.36304,277.2718,0.345608,0.02593752
28.88,326.4113,24.36308,277.2673,0.37087,0.03985639
28.88553,326.4054,24.36312,277.2629,0.370613,-1
28.9,326.4054,24.36312,277.2629,0.370613,0.04333279
28.92,326.3992,24.36315,277.2582,0.3841158,0.04399158
28.94,326.3932,24.36317,277.2536,0.3839694,0.04026276
28.9437,326.3867,24.3632,277.2487,0.4021735,-1
28.96,326.3867,24.3632,277.2487,0.4021735,0.04192356
28.98,326.3802,24.36324,277.2437,0.4131424,0.04653792
29,326.3736,24.36327,277.2387,0.4174431,0.04720809
29.02,326.3663,24.36333,277.2331,0.4499423,0.05024789
29.04,326.3593,24.36337,277.2279,0.4403866,0.04299637
29.05163,326.3522,24.36339,277.2226,0.4465125,-1
29.06,326.3522,24.36339,277.2226,0.4465125,0.05333997
29.08,326.3449,24.36343,277.217,0.4634433,0.0427689
29.1,326.3376,24.36347,277.2114,0.4610445,0.05222181
29.11093,326.33,24.36352,277.2055,0.4815541,-1
29.12,326.33,24.36352,277.2055,0.4815541,0.05328259
29.14,326.3222,24.36357,277.1995,0.4938099,0.05238008
29.16,326.3141,24.36363,277.1934,0.5039275,0.05358632
29.18,326.306,24.36368,277.187,0.5168575,0.06169781
29.2,326.298,24.36372,277.1809,0.508932,0.06188498
29.22,326.2893,24.36378,277.1742,0.5436292,0.06355677
29.22118,326.2806,24.36383,277.1675,0.5473067,-1
29.24,326.2806,24.36383,277.1675,0.5473067,0.05820977
29.26,326.272,24.36388,277.1609,0.5453227,0.05849322
29.27639,326.2628,24.36394,277.1538,0.5740461,-1
29.28,326.2628,24.36394,277.1538,0.5740461,0.0536858
29.3,326.2538,24.36398,277.1469,0.5700343,0.06146134
29.32,326.2448,24.36402,277.14,0.5710769,0.0680647
29.34,326.2355,24.36408,277.1327,0.5930344,0.06407283
29.36,326.226,24.36414,277.1252,0.6014914,0.06290841
29.38,326.2162,24.36421,277.1176,0.6170722,0.06455453
29.38601,326.2063,24.36427,277.1099,0.627199,-1
29.4,326.2063,24.36427,277.1099,0.627199,0.06719024
29.42,326.1964,24.36433,277.1019,0.6361384,0.07728492
29.44,326.1862,24.3644,277.0938,0.6504757,0.07272099
29.44345,326.1756,24.36447,277.0854,0.6700915,-1
29.46,326.1756,24.36447,277.0854,0.6700915,0.0744034
29.48,326.165,24.36453,277.077,0.6744841,0.07144311
29.5,326.1543,24.36459,277.0684,0.6818115,0.07559963
29.52,326.1435,24.36465,277.0598,0.6908986,0.07308476
29.54,326.1327,24.3647,277.0512,0.695709,0.06708238
29.55332,326.1215,24.36477,277.0421,0.7175066,-1
29.56,326.1215,24.36477,277.0421,0.7175066,0.07675825
29.58,326.1099,24.36485,277.0326,0.7421699,0.07787623
29.6,326.0985,24.36491,277.0234,0.7332985,0.07956243
29.60984,326.0867,24.36497,277.0139,0.754996,-1
29.62,326.0867,24.36497,277.0139,0.754996,0.07950488
29.64,326.0749,24.36504,277.0041,0.7660288,0.08031475
29.66,326.0631,24.36511,276.9942,0.7686936,0.0900116
29.68,326.0512,24.36517,276.9845,0.7721694,0.08306644
29.7,326.0392,24.36522,276.9746,0.7786461,0.07787345
29.71857,326.027,24.36529,276.9644,0.7962123,-1
29.72,326.027,24.36529,276.9644,0.7962123,0.08300807
29.74,326.0143,24.36538,276.9538,0.8226956,0.08869353
29.76,326.0017,24.36545,276.9433,0.8191968,0.08781166
29.77555,325.9889,24.36553,276.9326,0.8321966,-1
29.78,325.9889,24.36553,276.9326,0.8321966,0.08823881
29.8,325.9761,24.36561,276.9217,0.8427355,0.09344283
29.82,325.963,24.3657,276.9106,0.8546608,0.09919111
29.84,325.9499,24.36578,276.8996,0.8584015,0.0965341
